,tmp0,tmp1,hPa,hum,pp
3585,26.95,29.88,932.0,0.22,0.0
3586,5.63,4.55,1073.0,0.5,0.0
3587,40.39,36.72,1009.0,0.61,0.0
3588,15.94,12.77,997.0,0.24,0.0
3589,5.57,5.96,935.0,0.04,0.0
3590,37.6,36.48,1028.0,0.37,0.0
3591,0.58,0.71,1023.0,0.19,0.0
3592,11.38,12.19,1008.0,0.24,0.0
3593,43.81,35.96,936.0,0.24,0.0
3594,26.69,20.34,952.0,0.77,3036.0
3595,14.02,18.11,948.0,0.56,0.0
3596,30.04,25.9,1098.0,0.05,0.0
3597,11.79,11.26,1052.0,0.35,0.0
3598,38.94,33.91,944.0,0.6,0.0
3599,14.3,10.56,961.0,0.31,0.0
3600,8.98,10.95,1084.0,0.51,0.0
3601,32.4,25.44,1013.0,0.7,0.0
3602,20.81,18.44,1081.0,0.66,0.0
3603,15.87,16.48,949.0,0.09,0.0
3604,6.14,7.91,962.0,0.19,0.0
3605,17.4,14.96,1045.0,0.4,0.0
3606,28.81,34.78,1009.0,0.62,0.0
3607,30.76,39.56,1059.0,0.88,0.0
3608,20.11,14.79,1087.0,0.6,0.0
3609,38.32,39.54,996.0,0.85,0.0
3610,7.77,6.68,959.0,0.93,107.0
3611,11.94,10.41,958.0,0.3,0.0
3612,20.32,15.14,1076.0,0.18,0.0
3613,7.74,7.29,1027.0,0.19,0.0
3614,21.7,23.72,1043.0,0.57,0.0
3615,19.15,20.81,1017.0,0.45,0.0
3616,23.54,20.56,1002.0,0.67,0.0
3617,11.23,10.57,991.0,0.55,0.0
3618,11.81,13.43,921.0,0.26,0.0
3619,24.52,29.75,1047.0,0.38,0.0
3620,20.78,25.61,918.0,0.76,0.0
3621,14.54,13.2,1047.0,0.37,0.0
3622,39.75,32.52,1106.0,0.91,1626.0
3623,0.53,0.68,1011.0,0.84,0.0
3624,30.42,26.84,930.0,0.7,0.0
3625,30.07,37.44,958.0,0.25,0.0
3626,18.15,23.13,939.0,0.23,0.0
3627,39.18,50.53,1068.0,0.95,0.0
3628,5.49,3.97,977.0,0.07,0.0
3629,15.73,17.63,1099.0,0.19,0.0
3630,12.01,13.3,942.0,0.98,112.0
3631,29.67,34.33,1036.0,0.12,0.0
3632,19.84,20.46,985.0,0.86,0.0
3633,37.33,40.72,938.0,0.62,0.0
3634,26.21,31.07,1091.0,0.85,0.0
3635,6.02,5.46,1043.0,0.08,0.0
3636,45.39,46.65,1106.0,0.94,3508.0
3637,11.98,13.14,926.0,0.73,0.0
3638,30.08,29.98,1070.0,0.91,0.0
3639,6.09,7.34,1009.0,0.5,0.0
3640,9.06,10.71,1113.0,0.31,0.0
3641,6.02,4.31,927.0,0.6,0.0
3642,18.62,22.15,1021.0,0.91,0.0
3643,36.87,45.49,1070.0,0.58,0.0
3644,31.24,22.19,998.0,0.17,0.0
3645,26.96,33.47,1075.0,0.02,0.0
3646,21.45,21.57,951.0,0.68,0.0
3647,12.95,14.99,924.0,0.3,0.0
3648,14.59,14.96,985.0,0.86,0.0
3649,28.02,22.45,1048.0,0.52,0.0
3650,14.35,10.85,1025.0,0.92,3843.0
3651,14.51,18.16,924.0,0.7,0.0
3652,25.69,30.34,1075.0,0.18,0.0
3653,1.68,1.77,964.0,0.59,0.0
3654,38.9,28.65,987.0,0.21,0.0
3655,24.82,22.17,1112.0,0.08,0.0
3656,22.58,18.44,1102.0,0.71,0.0
3657,45.07,32.76,1010.0,0.41,0.0
3658,8.18,7.01,959.0,0.45,0.0
3659,2.15,2.59,965.0,0.47,0.0
3660,38.68,38.2,919.0,0.88,0.0
3661,38.64,50.13,993.0,0.74,0.0
3662,45.31,58.34,1035.0,0.88,0.0
3663,27.75,27.55,945.0,0.61,0.0
3664,10.43,9.77,1025.0,0.07,0.0
3665,8.84,8.14,949.0,0.0,0.0
3666,11.23,10.03,917.0,0.58,0.0
3667,2.91,2.07,1083.0,0.66,0.0
3668,8.89,8.43,1043.0,0.85,0.0
3669,45.21,57.27,1041.0,0.91,0.0
3670,34.34,24.99,1062.0,0.84,2466.0
3671,16.16,20.38,948.0,0.24,0.0
3672,44.72,52.87,943.0,0.4,0.0
3673,30.88,28.56,1022.0,0.44,0.0
3674,44.56,56.13,1103.0,0.48,0.0
3675,21.86,25.2,1016.0,1.0,0.0
3676,23.04,23.32,1028.0,0.81,0.0
3677,32.45,25.51,952.0,0.09,0.0
3678,27.98,36.16,1085.0,0.75,0.0
3679,22.66,26.62,954.0,0.92,0.0
3680,32.95,37.16,1109.0,0.55,0.0
3681,9.27,9.14,1063.0,0.44,0.0
3682,2.78,2.67,1050.0,0.08,0.0
3683,7.6,9.26,958.0,0.84,0.0
3684,38.27,49.11,1031.0,0.93,0.0
3685,14.57,10.9,1080.0,0.47,0.0
3686,1.14,0.91,1110.0,0.65,0.0
3687,14.46,11.2,1052.0,0.67,0.0
3688,2.96,2.52,1093.0,0.98,322.0
3689,40.69,35.55,933.0,0.11,0.0
3690,9.87,10.56,960.0,0.44,0.0
3691,24.65,29.99,1012.0,0.59,0.0
3692,32.68,25.23,958.0,0.84,2367.0
3693,40.34,31.87,1108.0,0.42,0.0
3694,24.24,23.46,940.0,0.2,0.0
3695,37.06,35.34,915.0,0.78,0.0
3696,0.6,0.67,968.0,0.77,0.0
3697,0.1,0.08,1093.0,0.35,0.0
3698,14.31,12.14,913.0,0.33,0.0
3699,34.21,24.5,1006.0,0.46,0.0
3700,0.65,0.78,1098.0,0.36,0.0
3701,8.97,11.03,941.0,0.8,0.0
3702,6.57,7.0,1024.0,0.55,0.0
3703,35.72,45.67,1051.0,0.4,0.0
3704,28.39,35.64,1011.0,0.1,0.0
3705,20.81,20.17,1104.0,0.05,0.0
3706,42.29,53.9,1099.0,0.47,0.0
3707,36.34,36.76,1041.0,0.83,0.0
3708,32.24,40.61,965.0,0.25,0.0
3709,36.19,42.56,1090.0,0.14,0.0
3710,41.0,43.52,924.0,0.91,0.0
3711,3.9,4.03,1054.0,0.36,0.0
3712,21.21,20.04,1021.0,0.04,0.0
3713,22.3,25.49,937.0,0.5,0.0
3714,37.71,29.7,943.0,0.82,3832.0
3715,16.42,13.16,1077.0,0.06,0.0
3716,34.31,31.26,935.0,0.82,3420.0
3717,26.87,34.09,1029.0,0.94,0.0
3718,14.5,12.28,1082.0,0.16,0.0
3719,6.11,7.64,1110.0,0.91,0.0
3720,22.37,21.91,1074.0,0.74,0.0
3721,2.79,3.29,1043.0,0.45,0.0
3722,9.19,8.57,976.0,0.62,0.0
3723,31.61,31.75,955.0,0.57,0.0
3724,45.49,41.66,1105.0,0.37,0.0
3725,42.69,37.41,914.0,0.01,0.0
3726,11.54,10.9,1061.0,0.77,0.0
3727,4.17,4.68,1056.0,0.96,2596.0
3728,11.92,11.16,1096.0,0.14,0.0
3729,4.51,5.79,917.0,0.95,0.0
3730,22.1,26.36,1052.0,0.16,0.0
3731,9.24,9.99,1040.0,0.14,0.0
3732,42.36,37.39,1039.0,0.45,0.0
3733,25.32,29.13,1024.0,0.56,0.0
3734,35.85,40.26,1043.0,0.68,0.0
3735,4.21,3.68,933.0,0.25,0.0
3736,7.04,8.56,1002.0,0.67,0.0
3737,36.03,41.73,1022.0,0.98,0.0
3738,32.93,31.55,1078.0,0.42,0.0
3739,31.28,26.98,1065.0,0.3,0.0
3740,8.75,7.87,1047.0,0.1,0.0
3741,30.91,32.88,957.0,0.46,0.0
3742,10.24,9.67,919.0,0.53,0.0
3743,10.91,13.77,1001.0,0.8,0.0
3744,9.38,11.28,1033.0,0.29,0.0
3745,3.53,2.55,1031.0,0.94,83.0
3746,6.92,5.23,977.0,0.91,1551.0
3747,34.14,25.09,969.0,0.02,0.0
3748,19.17,16.74,1099.0,0.06,0.0
3749,4.28,3.97,1044.0,0.07,0.0
3750,34.2,32.38,1027.0,0.01,0.0
3751,42.13,35.14,933.0,0.92,3522.0
3752,17.17,12.46,918.0,0.67,0.0
3753,20.16,23.27,975.0,0.2,0.0
3754,7.58,9.57,1060.0,0.39,0.0
3755,20.07,19.6,1076.0,0.25,0.0
3756,0.17,0.15,1059.0,0.84,0.0
3757,6.88,7.63,1018.0,0.66,0.0
3758,37.31,42.75,1050.0,0.9,0.0
3759,28.4,20.13,1052.0,0.81,2306.0
3760,33.26,31.85,1104.0,0.97,253.0
3761,36.24,41.92,1068.0,0.86,0.0
3762,21.17,25.29,1093.0,0.62,0.0
3763,11.77,9.48,941.0,0.27,0.0
3764,24.35,22.02,1057.0,0.17,0.0
3765,39.6,29.14,1035.0,0.88,2821.0
3766,20.39,21.15,1089.0,0.73,0.0
3767,14.91,14.25,1107.0,0.69,0.0
3768,39.96,31.29,944.0,0.99,1362.0
3769,3.32,3.99,1043.0,0.14,0.0
3770,1.26,1.14,997.0,0.27,0.0
3771,16.33,12.26,1025.0,0.59,0.0
3772,1.57,1.16,948.0,0.97,25.0
3773,2.5,2.44,940.0,0.61,0.0
3774,45.04,33.37,933.0,0.03,0.0
3775,18.47,20.32,949.0,0.31,0.0
3776,44.86,51.03,948.0,0.05,0.0
3777,26.43,25.58,933.0,0.08,0.0
3778,12.21,10.87,1043.0,0.54,0.0
3779,45.38,55.57,985.0,0.56,0.0
3780,27.39,19.67,1016.0,0.85,3498.0
3781,5.97,5.32,1081.0,0.52,0.0
3782,44.6,42.34,997.0,0.4,0.0
3783,21.08,21.43,936.0,0.22,0.0
3784,44.04,46.36,920.0,0.96,2574.0
3785,32.19,27.64,1082.0,0.69,0.0
3786,20.69,17.38,1094.0,0.27,0.0
3787,30.16,35.89,1059.0,0.79,0.0
3788,32.06,38.73,1019.0,0.87,0.0
3789,8.06,8.48,939.0,0.33,0.0
3790,23.1,21.13,947.0,0.5,0.0
3791,3.71,3.25,961.0,0.22,0.0
3792,18.15,18.09,1094.0,0.43,0.0
3793,34.06,39.51,1056.0,0.95,0.0
3794,6.43,7.09,914.0,0.02,0.0
3795,30.43,26.54,1075.0,0.88,3165.0
3796,14.56,18.34,1028.0,0.62,0.0
3797,29.21,34.32,1113.0,0.75,0.0
3798,38.64,28.36,981.0,0.02,0.0
3799,9.76,8.07,1113.0,0.69,0.0
3800,16.54,14.59,1070.0,0.05,0.0
3801,3.38,3.03,1007.0,0.72,0.0
3802,35.61,27.55,1101.0,0.06,0.0
3803,16.6,15.14,1010.0,0.16,0.0
3804,8.06,7.74,1061.0,0.83,0.0
3805,35.52,27.42,1070.0,0.4,0.0
3806,29.22,31.81,1097.0,0.53,0.0
3807,17.61,12.38,1041.0,0.49,0.0
3808,6.3,7.84,1036.0,0.32,0.0
3809,31.6,36.09,992.0,0.17,0.0
3810,3.24,3.31,975.0,0.42,0.0
3811,14.0,15.01,946.0,0.3,0.0
3812,42.18,36.83,977.0,0.8,0.0
3813,11.38,12.19,1094.0,0.81,0.0
3814,1.45,1.03,1104.0,0.59,0.0
3815,5.66,6.32,951.0,0.09,0.0
3816,42.63,38.12,1031.0,0.03,0.0
3817,45.34,58.31,963.0,0.22,0.0
3818,28.88,22.26,935.0,0.43,0.0
3819,2.93,2.62,1034.0,0.05,0.0
3820,13.31,12.99,922.0,0.47,0.0
3821,42.27,53.84,1111.0,0.78,0.0
3822,22.91,24.55,913.0,0.15,0.0
3823,10.24,10.65,1101.0,0.56,0.0
3824,45.17,39.94,1024.0,0.76,0.0
3825,7.48,9.61,1014.0,0.39,0.0
3826,7.21,8.48,983.0,0.72,0.0
3827,3.0,2.9,916.0,0.14,0.0
3828,15.87,13.84,1044.0,0.99,2552.0
3829,40.42,46.05,1019.0,0.15,0.0
3830,41.73,44.48,1056.0,0.06,0.0
3831,37.01,32.81,940.0,0.28,0.0
3832,15.02,19.13,935.0,0.59,0.0
3833,44.76,42.73,1005.0,0.93,2774.0
3834,2.67,3.06,980.0,0.91,2104.0
3835,43.51,36.23,1040.0,0.58,0.0
3836,21.47,27.73,1010.0,0.08,0.0
3837,12.62,10.95,927.0,0.72,0.0
3838,18.42,12.97,1050.0,0.96,1977.0
3839,13.77,11.17,920.0,0.21,0.0
3840,21.63,21.76,1065.0,0.79,0.0
3841,17.58,16.43,954.0,0.33,0.0
3842,29.93,21.81,939.0,0.88,3768.0
3843,30.78,33.04,1026.0,0.99,1899.0
3844,13.46,10.19,1076.0,0.11,0.0
3845,19.84,18.3,1006.0,0.87,508.0
3846,11.26,13.15,1105.0,0.5,0.0
3847,12.07,12.17,1004.0,0.92,0.0
3848,20.87,22.22,1067.0,0.79,0.0
3849,17.43,19.52,919.0,0.38,0.0
3850,0.38,0.37,1068.0,0.79,0.0
3851,0.52,0.62,979.0,0.81,0.0
3852,38.16,36.32,916.0,0.28,0.0
3853,30.27,25.45,947.0,0.45,0.0
3854,17.89,22.64,930.0,0.94,0.0
3855,16.99,21.46,1101.0,0.62,0.0
3856,6.22,5.97,1090.0,0.01,0.0
3857,18.99,16.2,923.0,0.81,0.0
3858,4.19,3.44,1057.0,0.92,993.0
3859,44.99,53.41,949.0,0.23,0.0
3860,28.3,31.15,982.0,0.65,0.0
3861,41.38,32.98,1038.0,0.64,0.0
3862,3.81,4.49,984.0,0.63,0.0
3863,33.31,24.86,992.0,0.81,1018.0
3864,20.47,16.38,1080.0,0.32,0.0
3865,29.46,30.05,964.0,0.33,0.0
3866,11.25,10.37,979.0,0.39,0.0
3867,15.72,14.77,919.0,0.77,0.0
3868,39.43,32.32,942.0,0.43,0.0
3869,16.39,20.62,1099.0,0.05,0.0
3870,21.19,18.93,917.0,0.91,3751.0
3871,36.86,31.83,967.0,0.21,0.0
3872,38.92,48.4,970.0,0.93,0.0
3873,27.57,20.43,937.0,0.94,2276.0
3874,15.91,19.95,1067.0,0.49,0.0
3875,4.72,4.92,1038.0,0.76,0.0
3876,39.29,50.07,984.0,0.48,0.0
3877,35.28,25.48,1018.0,0.39,0.0
3878,1.03,1.06,1096.0,0.35,0.0
3879,5.38,4.07,1037.0,0.79,0.0
3880,36.71,45.21,1023.0,0.77,0.0
3881,20.32,23.89,980.0,0.86,0.0
3882,19.22,21.56,1076.0,0.06,0.0
3883,1.81,1.31,1039.0,0.36,0.0
3884,17.82,16.98,1032.0,0.47,0.0
3885,5.54,4.81,982.0,0.16,0.0
3886,6.0,6.68,1042.0,0.25,0.0
3887,0.89,1.03,1080.0,0.41,0.0
3888,30.35,25.59,1010.0,1.0,1052.0
3889,37.54,33.51,1078.0,0.39,0.0
3890,23.32,30.14,1051.0,0.18,0.0
3891,32.71,30.66,994.0,0.14,0.0
3892,15.07,16.33,1085.0,0.61,0.0
3893,22.16,17.62,1091.0,0.38,0.0
3894,37.89,41.19,972.0,0.51,0.0
3895,2.84,3.35,989.0,0.67,0.0
3896,39.7,41.35,1068.0,0.16,0.0
3897,35.22,25.13,1054.0,0.08,0.0
3898,42.56,32.51,915.0,0.15,0.0
3899,40.36,37.38,1112.0,0.78,0.0
3900,16.15,20.91,1036.0,0.14,0.0
3901,44.82,45.08,1047.0,0.18,0.0
3902,5.78,4.96,1043.0,0.01,0.0
3903,23.81,17.54,1064.0,0.71,0.0
3904,33.43,36.81,968.0,0.66,0.0
3905,32.11,35.26,919.0,0.2,0.0
3906,44.3,57.4,1079.0,0.06,0.0
3907,1.13,1.0,913.0,0.13,0.0
3908,6.77,6.46,944.0,0.64,0.0
3909,42.12,42.09,921.0,0.85,0.0
3910,14.66,16.8,1026.0,0.01,0.0
3911,17.18,20.38,1032.0,0.94,0.0
3912,13.27,14.95,985.0,0.97,123.0
3913,0.38,0.43,1009.0,0.73,0.0
3914,43.6,31.99,975.0,0.56,0.0
3915,10.91,9.46,969.0,0.12,0.0
3916,45.33,53.48,970.0,0.52,0.0
3917,29.09,33.47,1074.0,0.34,0.0
3918,32.51,37.36,936.0,0.91,0.0
3919,23.7,28.9,929.0,0.09,0.0
3920,26.15,18.45,1015.0,0.81,119.0
3921,29.76,29.32,1006.0,0.5,0.0
3922,23.55,22.27,1013.0,0.47,0.0
3923,43.13,44.48,986.0,0.24,0.0
3924,24.47,26.92,1015.0,0.18,0.0
3925,1.0,0.77,978.0,0.75,0.0
3926,25.61,19.21,946.0,0.7,0.0
3927,44.76,46.64,993.0,0.53,0.0
3928,2.34,2.35,923.0,0.62,0.0
3929,9.99,9.67,1071.0,0.49,0.0
3930,30.19,33.82,1081.0,0.74,0.0
3931,39.81,50.91,1016.0,0.53,0.0
3932,38.99,30.41,1078.0,0.59,0.0
3933,21.31,15.75,912.0,0.19,0.0
3934,40.73,35.74,985.0,0.31,0.0
3935,9.7,10.85,939.0,0.3,0.0
3936,30.96,27.07,1036.0,0.78,0.0
3937,8.31,7.7,1070.0,0.2,0.0
3938,38.31,43.79,993.0,0.46,0.0
3939,0.05,0.05,1061.0,0.94,1099.0
3940,14.91,12.69,1108.0,0.27,0.0
3941,2.32,2.58,926.0,0.48,0.0
3942,24.27,21.35,912.0,0.97,2769.0
3943,16.11,18.06,1092.0,0.58,0.0
3944,5.01,6.41,1027.0,0.15,0.0
3945,17.89,15.77,914.0,0.32,0.0
3946,40.23,29.14,951.0,0.31,0.0
3947,33.92,42.96,958.0,0.61,0.0
3948,12.07,11.47,1003.0,0.48,0.0
3949,0.35,0.36,1057.0,0.66,0.0
3950,21.26,27.13,1038.0,0.4,0.0
3951,3.55,2.69,1029.0,0.02,0.0
3952,7.08,8.32,933.0,0.57,0.0
3953,35.1,43.21,998.0,0.95,0.0
3954,28.65,33.62,1094.0,0.22,0.0
3955,36.11,37.52,917.0,0.94,1095.0
3956,8.17,7.77,915.0,0.03,0.0
3957,6.53,7.59,1008.0,0.81,0.0
3958,17.26,13.0,978.0,0.86,2015.0
3959,37.61,42.86,936.0,0.41,0.0
3960,40.01,33.83,1089.0,0.85,1942.0
3961,9.16,7.13,1094.0,0.05,0.0
3962,39.29,43.17,1030.0,0.47,0.0
3963,3.98,3.29,975.0,0.42,0.0
3964,24.26,23.56,1023.0,0.03,0.0
3965,7.48,7.01,928.0,0.87,0.0
3966,37.43,36.24,1104.0,0.55,0.0
3967,45.18,48.68,1050.0,0.02,0.0
3968,22.36,23.83,914.0,0.44,0.0
3969,40.88,30.89,933.0,0.71,2599.0
3970,12.09,12.52,999.0,0.35,0.0
3971,14.12,14.36,976.0,0.96,1196.0
3972,9.35,11.47,1063.0,0.34,0.0
3973,37.58,45.03,960.0,0.31,0.0
3974,29.98,38.48,981.0,0.72,0.0
3975,9.81,11.55,1085.0,0.07,0.0
3976,21.05,21.39,923.0,0.19,0.0
3977,39.94,41.3,1063.0,0.63,0.0
3978,25.36,22.24,958.0,0.38,0.0
3979,10.74,12.43,996.0,0.31,0.0
3980,1.99,2.07,960.0,0.28,0.0
3981,44.76,57.36,972.0,0.09,0.0
3982,33.19,39.09,953.0,0.89,0.0
3983,21.59,26.73,1052.0,0.69,0.0
3984,29.89,33.61,1095.0,0.56,0.0
3985,10.63,10.55,1043.0,0.14,0.0
3986,3.91,4.63,1004.0,0.04,0.0
3987,32.2,29.94,971.0,0.24,0.0
3988,1.58,1.34,954.0,0.87,0.0
3989,34.78,28.65,995.0,0.62,0.0
3990,16.78,13.43,970.0,0.59,0.0
3991,40.47,31.67,1009.0,0.31,0.0
3992,40.0,46.49,1075.0,0.75,0.0
3993,1.61,1.51,954.0,1.0,86.0
3994,19.52,17.2,920.0,0.37,0.0
3995,18.04,14.18,948.0,0.66,0.0
3996,6.55,6.25,918.0,0.04,0.0
3997,18.2,17.21,986.0,0.94,3838.0
3998,7.49,5.95,1065.0,0.73,0.0
3999,23.55,23.52,992.0,0.15,0.0
4000,2.53,3.26,920.0,0.58,0.0
4001,23.16,28.73,999.0,0.98,0.0
4002,37.69,30.51,1062.0,0.29,0.0
4003,0.31,0.38,995.0,0.78,0.0
4004,19.8,22.69,1010.0,0.87,0.0
4005,9.54,8.81,1061.0,0.2,0.0
4006,41.85,35.96,1055.0,0.69,0.0
4007,39.46,33.29,1106.0,0.58,0.0
4008,8.47,10.37,1046.0,0.07,0.0
4009,33.96,39.62,923.0,0.55,0.0
4010,16.77,12.45,1101.0,0.09,0.0
4011,40.95,40.8,912.0,0.86,0.0
4012,31.02,30.52,1074.0,0.55,0.0
4013,9.46,8.37,1082.0,0.01,0.0
4014,2.09,1.99,968.0,0.4,0.0
4015,0.54,0.55,944.0,0.22,0.0
4016,21.64,23.64,1025.0,0.52,0.0
4017,15.92,18.81,945.0,0.86,0.0
4018,13.46,14.67,930.0,0.99,3486.0
4019,12.56,10.16,924.0,0.81,0.0
4020,31.35,37.26,1037.0,0.39,0.0
4021,43.4,38.28,1098.0,0.69,0.0
4022,4.63,3.31,979.0,0.54,0.0
4023,41.08,29.14,931.0,0.54,0.0
4024,26.39,21.6,1021.0,0.82,2502.0
4025,17.97,22.85,1060.0,0.39,0.0
4026,16.17,19.97,1085.0,0.79,0.0
4027,41.22,32.89,948.0,0.42,0.0
4028,40.56,43.56,1100.0,0.31,0.0
4029,23.54,21.97,1048.0,0.95,3628.0
4030,24.57,22.88,1001.0,0.99,2545.0
4031,27.21,32.38,1037.0,0.71,0.0
4032,24.44,23.61,935.0,0.26,0.0
4033,18.34,13.61,1031.0,0.69,0.0
4034,9.62,9.61,1086.0,0.05,0.0
4035,39.18,43.44,1023.0,0.47,0.0
4036,6.98,7.61,999.0,0.11,0.0
4037,26.8,31.41,1064.0,0.08,0.0
4038,22.51,16.82,918.0,0.56,0.0
4039,1.88,1.86,1005.0,0.44,0.0
4040,10.87,12.63,943.0,0.02,0.0
4041,21.01,27.01,1049.0,0.28,0.0
4042,10.33,11.84,1011.0,0.38,0.0
4043,39.08,38.85,1105.0,0.2,0.0
4044,3.56,2.79,996.0,0.78,0.0
4045,32.5,33.42,1089.0,1.0,2313.0
4046,37.07,37.9,1112.0,0.53,0.0
4047,24.01,27.19,1066.0,0.41,0.0
4048,10.99,12.35,1064.0,0.29,0.0
4049,1.46,1.36,1099.0,0.68,0.0
4050,31.38,31.4,1094.0,0.06,0.0
4051,32.83,26.27,955.0,0.62,0.0
4052,39.59,30.34,938.0,0.09,0.0
4053,37.29,40.49,1050.0,0.44,0.0
4054,28.23,24.73,1078.0,0.66,0.0
4055,24.24,18.16,1034.0,0.38,0.0
4056,41.99,42.82,1030.0,0.85,0.0
4057,6.89,8.92,953.0,0.35,0.0
4058,24.63,28.61,997.0,0.19,0.0
4059,33.69,27.43,1000.0,0.16,0.0
4060,23.47,19.46,1102.0,0.72,0.0
4061,6.08,5.07,1079.0,0.24,0.0
4062,20.95,14.75,1084.0,0.61,0.0
4063,10.63,7.86,995.0,0.74,0.0
4064,34.71,36.84,992.0,0.22,0.0
4065,29.31,31.43,1048.0,0.92,0.0
4066,29.25,25.35,924.0,0.13,0.0
4067,41.78,35.39,1074.0,0.01,0.0
4068,4.48,4.76,916.0,0.31,0.0
4069,7.03,8.5,988.0,0.49,0.0
4070,12.03,10.18,974.0,0.68,0.0
4071,12.17,12.51,959.0,0.25,0.0
4072,0.69,0.64,930.0,0.24,0.0
4073,20.83,23.27,939.0,0.27,0.0
4074,22.02,28.33,1029.0,0.16,0.0
4075,19.78,25.19,1085.0,0.64,0.0
4076,26.73,20.11,1038.0,0.24,0.0
4077,18.16,17.07,1043.0,0.78,0.0
4078,38.85,37.82,1021.0,0.56,0.0
4079,44.88,56.78,987.0,0.47,0.0
4080,18.45,16.63,917.0,0.38,0.0
4081,5.84,4.41,1011.0,0.04,0.0
4082,32.62,40.96,1113.0,0.95,0.0
4083,29.36,34.89,1054.0,0.66,0.0
4084,8.63,7.95,1092.0,0.38,0.0
4085,28.92,35.76,929.0,0.14,0.0
4086,20.97,16.59,990.0,0.4,0.0
4087,23.71,28.3,944.0,0.58,0.0
4088,2.13,1.99,1024.0,0.09,0.0
4089,25.87,31.65,1108.0,0.04,0.0
4090,22.83,25.09,1007.0,0.4,0.0
4091,14.27,13.65,944.0,0.64,0.0
4092,1.2,1.48,974.0,0.86,0.0
4093,12.26,13.76,911.0,0.33,0.0
4094,4.4,5.45,1003.0,0.07,0.0
4095,20.4,19.16,1057.0,0.71,0.0
4096,6.58,5.99,1086.0,0.57,0.0
4097,22.41,28.31,919.0,0.39,0.0
4098,2.57,2.47,1092.0,0.15,0.0
4099,34.22,39.38,964.0,0.03,0.0
4100,38.13,34.41,1071.0,0.77,0.0
4101,29.84,23.93,1088.0,0.75,0.0
4102,37.4,44.16,937.0,0.98,0.0
4103,28.65,22.56,1073.0,0.71,0.0
4104,38.3,34.2,1048.0,0.49,0.0
4105,32.55,41.35,1069.0,0.3,0.0
4106,2.95,3.39,1098.0,0.86,0.0
4107,14.58,18.55,924.0,0.36,0.0
4108,19.72,16.01,1037.0,0.3,0.0
4109,38.45,35.62,1052.0,0.74,0.0
4110,4.59,4.47,1045.0,0.3,0.0
4111,41.64,45.45,1081.0,0.66,0.0
4112,45.25,51.43,1100.0,0.1,0.0
4113,23.19,23.12,1039.0,0.09,0.0
4114,13.84,13.89,1044.0,0.63,0.0
4115,25.53,25.19,1043.0,0.34,0.0
4116,8.75,7.33,946.0,0.06,0.0
4117,43.48,50.31,917.0,0.48,0.0
4118,24.96,28.98,1094.0,0.09,0.0
4119,25.07,18.53,1053.0,0.41,0.0
4120,2.98,2.39,969.0,0.1,0.0
4121,22.34,26.37,983.0,0.73,0.0
4122,31.7,36.27,1113.0,0.82,0.0
4123,32.24,28.63,1030.0,0.44,0.0
4124,11.91,12.46,1013.0,0.95,2964.0
4125,25.48,26.69,990.0,0.05,0.0
4126,33.35,31.57,951.0,0.51,0.0
4127,24.03,18.39,1040.0,0.2,0.0
4128,30.73,21.76,1037.0,0.6,0.0
4129,42.24,42.55,913.0,0.2,0.0
4130,42.45,33.51,975.0,0.35,0.0
4131,7.52,8.5,983.0,0.37,0.0
4132,42.52,50.41,1069.0,0.23,0.0
4133,34.16,40.03,913.0,0.6,0.0
4134,45.26,57.77,1082.0,0.73,0.0
4135,23.21,16.82,966.0,0.74,0.0
4136,2.13,2.42,1069.0,0.77,0.0
4137,37.23,47.26,916.0,0.47,0.0
4138,4.65,4.41,940.0,0.26,0.0
4139,26.73,22.41,1085.0,0.93,709.0
4140,12.34,10.61,1029.0,0.96,41.0
4141,30.16,25.33,1008.0,0.45,0.0
4142,18.97,20.42,1062.0,0.68,0.0
4143,25.16,32.07,1104.0,0.22,0.0
4144,11.53,11.85,957.0,0.5,0.0
4145,43.0,55.31,969.0,0.64,0.0
4146,35.4,32.28,1079.0,0.89,3155.0
4147,39.43,33.32,1032.0,0.69,0.0
4148,25.79,26.05,1009.0,0.52,0.0
4149,42.77,53.98,1059.0,0.39,0.0
4150,16.04,16.68,1096.0,0.66,0.0
4151,44.92,44.89,916.0,0.59,0.0
4152,1.26,1.11,967.0,0.25,0.0
4153,30.8,36.62,1078.0,0.89,0.0
4154,9.42,10.4,920.0,0.98,3059.0
4155,35.13,35.06,1060.0,0.25,0.0
4156,6.93,5.45,1058.0,0.6,0.0
4157,21.99,17.54,1074.0,0.38,0.0
4158,17.24,20.12,1086.0,0.09,0.0
4159,17.26,17.7,1020.0,0.82,0.0
4160,39.84,50.79,970.0,0.04,0.0
4161,0.42,0.39,1102.0,0.35,0.0
4162,31.73,36.79,954.0,0.15,0.0
4163,37.37,36.32,1081.0,0.57,0.0
4164,12.42,13.4,964.0,0.38,0.0
4165,6.49,8.13,1040.0,0.67,0.0
4166,16.74,12.99,1003.0,0.17,0.0
4167,5.24,5.22,1008.0,0.55,0.0
4168,27.25,28.82,1036.0,0.11,0.0
4169,30.1,24.96,1004.0,0.51,0.0
4170,26.83,31.42,977.0,0.75,0.0
4171,9.58,12.11,977.0,0.23,0.0
4172,44.93,54.52,1090.0,0.99,0.0
4173,41.91,43.77,1015.0,0.71,0.0
4174,26.76,28.0,920.0,0.16,0.0
4175,15.64,18.5,951.0,0.97,0.0
